(0,116): [128 128] (em=71, csc=[137 116])
(0,117): [128 128] (em=85, csc=[129 122])
(0,118): [128 128] (em=71, csc=[137 116])
(0,119): [128 128] (em=85, csc=[129 122])
(0,120): [128 128] (em=71, csc=[137 116])
(0,121): [128 128] (em=85, csc=[129 122])
(0,122): [128 128] (em=71, csc=[137 116])
(0,123): [128 128] (em=85, csc=[129 122])
(0,124): [128 128] (em=69, csc=[137 116])
(0,125): [128 128] (em=85, csc=[129 122])
(0,126): [128 128] (em=151, csc=[129 122])
(0,127): [128 128] (em=155, csc=[126 126])
(1,0): [128 128] (em=87, csc=[131 118])
(1,1): [128 128] (em=96, csc=[128 128])
(1,2): [144 143] (em=17, csc=[128 125])
(1,3): [144 144] (em=5, csc=[128 128])
(1,4): [144 143] (em=10, csc=[128 125])
(1,5): [144 144] (em=4, csc=[128 128])
(1,6): [144 143] (em=10, csc=[128 125])
(1,7): [144 144] (em=4, csc=[128 128])
(1,8): [144 143] (em=10, csc=[128 125])
(1,9): [144 144] (em=4, csc=[128 128])
(1,10): [144 143] (em=10, csc=[128 125])
(1,11): [144 144] (em=4, csc=[128 128])
(1,12): [144 143] (em=10, csc=[128 125])
(1,13): [144 144] (em=4, csc=[128 128])
(1,14): [144 143] (em=10, csc=[128 125])
(1,15): [144 144] (em=4, csc=[128 128])
(1,16): [144 143] (em=10, csc=[128 125])
(1,17): [144 144] (em=4, csc=[128 128])
(1,18): [144 143] (em=10, csc=[128 125])
(1,19): [144 144] (em=4, csc=[128 128])
(1,20): [144 143] (em=10, csc=[128 125])
(1,21): [144 144] (em=4, csc=[128 128])
(1,22): [144 143] (em=10, csc=[128 125])
(1,23): [144 144] (em=4, csc=[128 128])
(1,24): [144 143] (em=10, csc=[128 125])
(1,25): [144 144] (em=4, csc=[128 128])
(1,26): [144 143] (em=10, csc=[128 125])
(1,27): [144 144] (em=4, csc=[128 128])
(1,28): [144 143] (em=10, csc=[128 125])
(1,29): [144 144] (em=4, csc=[128 128])
(1,30): [144 143] (em=10, csc=[128 125])
(1,31): [144 144] (em=4, csc=[128 128])
(1,32): [144 143] (em=10, csc=[128 125])
(1,33): [144 144] (em=4, csc=[128 128])
(1,34): [144 143] (em=10, csc=[128 125])
(1,35): [144 144] (em=4, csc=[128 128])
(1,36): [144 143] (em=10, csc=[128 125])
(1,37): [144 144] (em=4, csc=[128 128])
(1,38): [144 143] (em=10, csc=[128 125])
(1,39): [144 144] (em=4, csc=[128 128])
(1,40): [144 143] (em=10, csc=[128 125])
(1,41): [144 144] (em=4, csc=[128 128])
(1,42): [144 143] (em=10, csc=[128 125])
(1,43): [144 144] (em=4, csc=[128 128])
(1,44): [144 143] (em=10, csc=[128 125])
(1,45): [144 144] (em=4, csc=[128 128])
(1,46): [144 143] (em=10, csc=[128 125])
(1,47): [144 144] (em=4, csc=[128 128])
(1,48): [144 143] (em=10, csc=[128 125])
(1,49): [144 144] (em=4, csc=[128 128])
(1,50): [144 143] (em=10, csc=[128 125])
(1,51): [144 144] (em=4, csc=[128 128])
(1,52): [144 143] (em=10, csc=[128 125])
(1,53): [144 144] (em=4, csc=[128 128])
(1,54): [144 143] (em=10, csc=[128 125])
(1,55): [144 144] (em=4, csc=[128 128])
(1,56): [144 143] (em=10, csc=[128 125])
(1,57): [144 144] (em=4, csc=[128 128])
(1,58): [144 143] (em=10, csc=[128 125])
(1,59): [144 144] (em=4, csc=[128 128])
(1,60): [144 143] (em=10, csc=[128 125])
(1,61): [144 144] (em=4, csc=[128 128])
(1,62): [144 143] (em=10, csc=[128 125])
(1,63): [144 144] (em=4, csc=[128 128])
(1,64): [144 143] (em=10, csc=[128 125])
(1,65): [144 144] (em=4, csc=[128 128])
(1,66): [144 143] (em=10, csc=[128 125])
(1,67): [144 144] (em=4, csc=[128 128])
(1,68): [144 143] (em=10, csc=[128 125])
(1,69): [144 144] (em=4, csc=[128 128])
(1,70): [144 143] (em=10, csc=[128 125])
(1,71): [144 144] (em=4, csc=[128 128])
(1,72): [144 143] (em=10, csc=[128 125])
(1,73): [144 144] (em=4, csc=[128 128])
(1,74): [144 143] (em=10, csc=[128 125])
(1,75): [144 144] (em=4, csc=[128 128])
(1,76): [144 143] (em=10, csc=[128 125])
(1,77): [144 144] (em=4, csc=[128 128])
(1,78): [144 143] (em=10, csc=[128 125])
(1,79): [144 144] (em=4, csc=[128 128])
(1,80): [144 143] (em=10, csc=[128 125])
(1,81): [144 144] (em=4, csc=[128 128])
(1,82): [144 143] (em=9, csc=[128 125])
(1,83): [144 144] (em=4, csc=[128 128])
(1,84): [144 143] (em=10, csc=[128 125])
(1,85): [144 144] (em=4, csc=[128 128])
(1,86): [144 143] (em=10, csc=[128 125])
